井名	顶深	沉积微相
Z157-48	1919.60 	2
Z157-49	1619	2
Z157-49	1621.8	1
Z157-49	1626.6	2
Z157-49	1627.3	1
Z157-49	1630.6	2
Z157-49	1631.5	1
Z157-49	1635.4	2
Z157-49	1636.2	1
Z157-49	1637.7	2
Z157-49	1638.5	1
Z157-49	1639.9	2
Z157-49	1641.00 	1
Z157-49	1643.73 	1
Z157-49	1648.6	2
Z157-49	1651.1	1
Z157-49	1654.40 	2
Z157-49	1655	1
Z157-49	1662.5	1
Z157-49	1666.40 	2
Z157-50	1570.9	1
Z157-50	1575.8	2
Z157-50	1576.5	1
Z157-50	1580.9	2
Z157-50	1581.4	1
Z157-50	1588.9	2
Z157-50	1589.4	1
Z157-50	1595.90 	2
Z157-50	1596.5	1
Z157-50	1598.5	2
Z157-50	1602.00 	1
Z157-50	1606.19 	1
Z157-50	1612	1
Z157-50	1618.60 	2
Z157-51	1562.3	1
Z157-51	1570.9	2
Z157-51	1571.6	1
Z157-51	1577.2	1
Z157-51	1579.30 	2
Z157-51	1585.093566	2
Z157-51	1591.90 	1
Z157-51	1596.13 	1
Z157-51	1602.7	2
Z157-51	1603.8	1
Z157-51	1606.20 	2
Z157-52	1581	2
Z157-52	1583	1
Z157-52	1587.6	2
Z157-52	1588.5	1
Z157-52	1593.8	1
Z157-52	1595.70 	2
Z157-52	1605.944395	2
Z157-52	1613.50 	1
Z157-52	1616.24 	1
Z157-52	1621.5	2
Z157-52	1622.3	1
Z157-52	1628.70 	2
Z157-53	1668	1
Z157-53	1670	1
Z157-53	1674.6	1
Z157-53	1675.7	1
Z157-53	1679.7	1
Z157-53	1682.00 	2
Z157-53	1689.168346	2
Z157-53	1694.9	1
Z157-53	1697.8	2
Z157-53	1698.40 	1
Z157-53	1700.80 	1
Z157-53	1708.90 	2
Z157-54	1644.8	1
Z157-54	1653.2	2
Z157-54	1654.1	1
Z157-54	1655.6	2
Z157-54	1661.5	1
Z157-54	1662.50 	2
Z157-54	1664.78288	2
Z157-54	1669.6	1
Z157-54	1670.6	2
Z157-54	1674	1
Z157-54	1677.00 	2
Z157-54	1677	1
Z157-54	1681.50 	2
Z157-55	1644.3	1
Z157-55	1656.2	2
Z157-55	1656.8	1
Z157-55	1657.90 	2
Z157-55	1663.35 	2
Z157-55	1674.5	1
Z157-55	1679	1
Z157-55	1681.8	1
Z157-55	1682.90 	2
Z157-56	1685.1	1
Z157-56	1686.4	2
Z157-56	1687.3	1
Z157-56	1690.9	2
Z157-56	1691.5	1
Z157-56	1693.8	1
Z157-56	1694.7	2
Z157-56	1696	1
Z157-56	1697.80 	2
Z157-56	1705.234929	2
Z157-56	1710	1
Z157-56	1711.4	2
Z157-56	1712.3	1
Z157-56	1713.30 	2
Z157-56	1716.89 	2
Z157-59	1580.5	1
Z157-59	1581.3	2
Z157-59	1581.6	1
Z157-59	1586.4	2
Z157-59	1586.8	1
Z157-59	1588.6	1
Z157-59	1593	2
Z157-59	1595	1
Z157-59	1598.40 	2
Z157-59	1598.40 	2
Z157-59	1610.62 	2
Z157-60	1784.9	1
Z157-60	1788	2
Z157-60	1788.8	1
Z157-60	1803.30 	1
Z157-60	1806.76 	1
Z157-60	1809.1	1
Z157-60	1811.50 	2
Z157-60	1821.1	1
Z157-60	1824.9	2
Z157-60	1829.8	1
Z157-60	1831.60 	2
Z157-61	1596	2
Z157-61	1599.3	1
Z157-61	1604.1	1
Z157-61	1614.00 	2
Z157-61	1614.8	1
Z157-61	1617.8	1
Z157-61	1621.80 	2
Z157-61	1627.705412	2
Z157-61	1631.4	1
Z157-61	1635	1
Z157-61	1638.50 	2
Z158-35	1841	1
Z158-35	1843.9	2
Z158-35	1844.4	1
Z158-35	1847.5	2
Z158-35	1847.9	1
Z158-35	1857.5	2
Z158-35	1858.4	1
Z158-35	1863.40 	2
Z158-35	1863.4	1
Z158-35	1865.00 	2
Z158-35	1877.60 	2
Z158-37	1874	1
Z158-37	1881	2
Z158-37	1881.6	1
Z158-37	1888.5	2
Z158-37	1889.1	1
Z158-37	1892.10 	2
Z158-37	1892.1	2
Z158-37	1894.8	1
Z158-37	1897.70 	2
Z158-37	1905.113636	2
Z158-37	1916	1
Z158-37	1917.10 	2
Z158-41	1793	2
Z158-41	1796	1
Z158-41	1801.5	1
Z158-41	1812	1
Z158-41	1815.50 	1
Z158-41	1818.67 	1
Z158-41	1822	1
Z158-41	1831.90 	2
Z158-41	1832.03 	2
Z158-42	1713.8	1
Z158-42	1717.7	2
Z158-42	1718.1	1
Z158-42	1724.1	2
Z158-42	1724.9	1
Z158-42	1730.3	1
Z158-42	1733.10 	2
Z158-42	1733.4	1
Z158-42	1735.5	2
Z158-42	1736	1
Z158-42	1740	2
Z158-42	1740.80 	1
Z158-42	1748.29 	1
Z158-42	1752.3	2
Z158-42	1753.4	1
Z158-42	1754.90 	2
Z158-43	1846	2
Z158-43	1851.4	1
Z158-43	1852.8	1
Z158-43	1854.5	1
Z158-43	1857.1	1
Z158-43	1859.9	1
Z158-43	1861.6	1
Z158-43	1866.60 	2
Z158-43	1867.8	1
Z158-43	1869.9	2
Z158-43	1871.4	1
Z158-43	1875.3	1
Z158-43	1878.3	2
Z158-43	1879.3	1
Z158-43	1883.40 	2
Z158-43	1883.4	1
Z158-43	1886.4	1
Z158-43	1888.3	2
Z158-43	1889.3	1
Z158-43	1890.80 	2
Z158-44	1780	1
Z158-44	1785.9	2
Z158-44	1786.3	1
Z158-44	1790.1	2
Z158-44	1790.4	1
Z158-44	1800.00 	2
Z158-44	1800	1
Z158-44	1803.5	2
Z158-44	1803.9	1
Z158-44	1810.2	2
Z158-44	1810.50 	1
Z158-44	1816.42 	1
Z158-44	1819	2
Z158-44	1819.5	1
Z158-44	1824	1
Z158-44	1825.00 	2
Z158-45	1701	2
Z158-45	1703.4	1
Z158-45	1707.7	1
Z158-45	1714.6	1
Z158-45	1716.1	2
Z158-45	1717.4	1
Z158-45	1719	1
Z158-45	1720.90 	2
Z158-45	1727.5	1
Z158-45	1735.6	1
Z158-45	1738.1	1
Z158-45	1740.50 	2
Z158-45	1740.5	1
Z158-45	1743.5	1
Z158-45	1751.50 	2
Z158-46	1846.3	1
Z158-46	1849.8	2
Z158-46	1850.8	1
Z158-46	1858.4	2
Z158-46	1859.5	1
Z158-46	1872.90 	2
Z158-46	1872.9	2
Z158-46	1877.40 	1
Z158-46	1887.53 	1
Z158-46	1896.30 	2
Z158-47	1813	2
Z158-47	1815.1	1
Z158-47	1817.5	2
Z158-47	1818.4	1
Z158-47	1828.2	2
Z158-47	1829	1
Z158-47	1830	1
Z158-47	1832.40 	2
Z158-47	1835.31 	2
Z158-47	1845.32 	2
Z158-48	1810	2
Z158-48	1813	1
Z158-48	1815.4	2
Z158-48	1815.9	1
Z158-48	1820.4	2
Z158-48	1821.8	1
Z158-48	1824.8	2
Z158-48	1825.4	1
Z158-48	1826.40 	2
Z158-48	1833.5	1
Z158-48	1836.9	2
Z158-48	1837.6	1
Z158-48	1846.40 	2
Z158-48	1847.4	1
Z158-48	1851	1
Z158-48	1852.90 	2
Z158-50	1573.6	1
Z158-50	1577.9	2
Z158-50	1579	1
Z158-50	1583.6	1
Z158-50	1590.00 	2
Z158-50	1591.1	1
Z158-50	1598.8	1
Z158-50	1603.80 	2
Z158-50	1604.9	1
Z158-50	1607.3	1
Z158-50	1609.8	2
Z158-50	1610.8	1
Z158-50	1617.8	1
Z158-50	1621.10 	2
Z158-51	1557.6	1
Z158-51	1569.4	2
Z158-51	1570.1	1
Z158-51	1572.60 	2
Z158-51	1575.3	1
Z158-51	1578.6	2
Z158-51	1579.5	1
Z158-51	1586.8	2
Z158-51	1588.90 	1
Z158-51	1591.94 	1
Z158-51	1594	1
Z158-51	1595.3	2
Z158-51	1596.5	1
Z158-51	1599.90 	2
Z158-52	1581.5	1
Z158-52	1591.3	2
Z158-52	1592.1	1
Z158-52	1594	1
Z158-52	1598.10 	2
Z158-52	1598.448276	2
Z158-52	1600.8	1
Z158-52	1602.70 	2
Z158-52	1613.5	1
Z158-52	1617.3	2
Z158-52	1617.9	1
Z158-52	1626.40 	2
Z158-53	1662	1
Z158-53	1667.8	2
Z158-53	1668.6	1
Z158-53	1672.1	2
Z158-53	1672.9	1
Z158-53	1676.8	1
Z158-53	1677.90 	2
Z158-53	1678.17 	2
Z158-53	1693.1	1
Z158-53	1695.5	2
Z158-53	1696.3	1
Z158-53	1698.3	2
Z158-53	1702.4	1
Z158-53	1704.8	1
Z158-53	1705.90 	2
Z158-54	1630.1	1
Z158-54	1636.5	2
Z158-54	1637.6	1
Z158-54	1641	1
Z158-54	1642.8	1
Z158-54	1644.60 	2
Z158-54	1645.608597	2
Z158-54	1648.1	1
Z158-54	1650.50 	2
Z158-54	1661	1
Z158-54	1666.4	2
Z158-54	1669.6	1
Z158-54	1672.40 	2
Z158-55	1640.4	1
Z158-55	1641.9	2
Z158-55	1642.4	1
Z158-55	1645.7	2
Z158-55	1646.4	1
Z158-55	1650.8	1
Z158-55	1652.10 	2
Z158-55	1655.062069	2
Z158-55	1663.4	1
Z158-55	1665.90 	2
Z158-55	1668.868966	2
Z158-55	1678.8	1
Z158-55	1680.90 	2
Z158-56	1748	2
Z158-56	1750.5	1
Z158-56	1753.5	2
Z158-56	1753.9	1
Z158-56	1758.8	1
Z158-56	1760.90 	2
Z158-56	1764.4	1
Z158-56	1767.20 	2
Z158-56	1778.94 	2
Z158-57	1731.1	1
Z158-57	1732.4	1
Z158-57	1734.8	2
Z158-57	1736	1
Z158-57	1741.5	2
Z158-57	1742.6	1
Z158-57	1744	1
Z158-57	1746.80 	2
Z158-57	1747.15 	2
Z158-57	1762.08 	2
Z158-58	1761.1	1
Z158-58	1763.9	2
Z158-58	1764.5	1
Z158-58	1767.9	2
Z158-58	1768.5	1
Z158-58	1773.3	2
Z158-58	1773.8	1
Z158-58	1775.90 	2
Z158-58	1776.20 	2
Z158-58	1788.962472	2
Z158-58	1793.1	1
Z158-58	1796.20 	2
Z158-59	1832.4	1
Z158-59	1839.9	2
Z158-59	1841	1
Z158-59	1843.6	2
Z158-59	1844.10 	1
Z158-59	1847.02 	1
Z158-59	1849.40 	2
Z158-59	1862.631461	2
Z158-59	1869.5	1
Z158-59	1874.8	1
Z158-59	1875.80 	2
Z158-60	1841.9	1
Z158-60	1848.3	2
Z158-60	1849.8	1
Z158-60	1855.8	2
Z158-60	1856.5	1
Z158-60	1863.00 	2
Z158-60	1863.8	1
Z158-60	1865.1	2
Z158-60	1865.9	1
Z158-60	1868.90 	2
Z158-60	1878.9	1
Z158-60	1885	2
Z158-60	1886.1	1
Z158-60	1889.1	2
Z158-60	1890.5	1
Z158-60	1891.50 	2
Z158-61	1752.4	1
Z158-61	1753.5	1
Z158-61	1759.8	2
Z158-61	1760.6	1
Z158-61	1765.2	2
Z158-61	1766.5	1
Z158-61	1770.10 	2
Z158-61	1770.10 	2
Z158-61	1784.1	1
Z158-61	1788.5	2
Z158-61	1790.5	1
Z158-61	1791.80 	2
Z159	1552.4	1
Z159	1555.8	2
Z159	1556.5	1
Z159	1559.1	2
Z159	1559.6	1
Z159	1563.80 	2
Z159	1565.97 	2
Z159	1580.13 	2
Z159-36	1897	1
Z159-36	1900	1
Z159-36	1902.5	2
Z159-36	1903.4	1
Z159-36	1904.8	2
Z159-36	1905.4	1
Z159-36	1907.4	2
Z159-36	1909.3	1
Z159-36	1910.90 	2
Z159-36	1912.3	1
Z159-36	1915.3	2
Z159-36	1917.5	1
Z159-36	1919.90 	2
Z159-36	1925.28 	2
Z159-40	1812.6	1
Z159-40	1820	1
Z159-40	1824	1
Z159-40	1826	1
Z159-40	1831.30 	2
Z159-40	1831.30 	2
Z159-40	1844.74 	2
Z159-41	1720	2
Z159-41	1722.6	1
Z159-41	1724.8	2
Z159-41	1725.9	1
Z159-41	1726.9	2
Z159-41	1727.9	1
Z159-41	1728.9	2
Z159-41	1729.9	1
Z159-41	1731	2
Z159-41	1732	1
Z159-41	1734.8	1
Z159-41	1737.50 	1
Z159-41	1740.62 	1
Z159-41	1743	1
Z159-41	1750.6	1
Z159-41	1752.90 	2
Z159-41	1752.9	1
Z159-41	1756	2
Z159-41	1757.1	1
Z159-41	1758.3	1
Z159-41	1759.40 	2
Z159-42	1695	2
Z159-42	1698.4	1
Z159-42	1704.3	1
Z159-42	1709.6	2
Z159-42	1711	1
Z159-42	1713.30 	2
Z159-42	1713.3	1
Z159-42	1717.2	2
Z159-42	1718	1
Z159-42	1725	1
Z159-42	1729.00 	2
Z159-42	1729.9	1
Z159-42	1731.20 	2
Z159-43	1738	2
Z159-43	1740.9	1
Z159-43	1745.80 	1
Z159-43	1757.59 	1
Z159-43	1765.1	2
Z159-43	1765.5	1
Z159-43	1772.00 	2
Z159-43	1772	1
Z159-43	1775.6	2
Z159-43	1778	1
Z159-43	1779.60 	2
Z159-45	1857.4	1
Z159-45	1868	1
Z159-45	1876.80 	2
Z159-45	1877.962733	2
Z159-45	1880.5	1
Z159-45	1883.1	2
Z159-45	1884.00 	1
Z159-45	1893.76 	1
Z159-45	1897.40 	2
Z159-49	1668.4	1
Z159-49	1669.1	1
Z159-49	1672	2
Z159-49	1672.6	1
Z159-49	1677.9	2
Z159-49	1678.9	1
Z159-49	1683.8	1
Z159-49	1688.00 	2
Z159-49	1688	1
Z159-49	1693.3	2
Z159-49	1694.1	1
Z159-49	1700.60 	2
Z159-49	1701.4	1
Z159-49	1706.3	1
Z159-49	1710.60 	2
Z159-50	1590.9	1
Z159-50	1595.8	2
Z159-50	1596.5	1
Z159-50	1598.4	2
Z159-50	1598.8	1
Z159-50	1610.40 	2
Z159-50	1611.8	1
Z159-50	1621.1	1
Z159-50	1623.40 	2
Z159-50	1625.400881	2
Z159-50	1628.1	1
Z159-50	1629.2	2
Z159-50	1629.9	1
Z159-50	1633.3	2
Z159-50	1633.8	1
Z159-50	1635.80 	2
Z159-51	1604.3	1
Z159-51	1606.1	1
Z159-51	1607.7	2
Z159-51	1608.3	1
Z159-51	1611.8	2
Z159-51	1612.8	1
Z159-51	1613.9	2
Z159-51	1614.40 	1
Z159-51	1630.11 	1
Z159-51	1634.5	2
Z159-51	1635	1
Z159-51	1640.1	2
Z159-51	1640.9	1
Z159-51	1643.40 	2
Z159-51	1643.4	1
Z159-51	1648.90 	2
Z159-52	1605.6	1
Z159-52	1606.9	2
Z159-52	1608.6	1
Z159-52	1613.4	2
Z159-52	1613.9	1
Z159-52	1621.2	2
Z159-52	1621.8	1
Z159-52	1626.9	2
Z159-52	1628.2	1
Z159-52	1630.00 	2
Z159-52	1630.4	1
Z159-52	1635.5	2
Z159-52	1636.7	1
Z159-52	1638.5	1
Z159-52	1640.80 	2
Z159-52	1646.78 	2
Z159-53	1669.9	1
Z159-53	1674.8	2
Z159-53	1675.6	1
Z159-53	1681.6	2
Z159-53	1682.3	1
Z159-53	1685.2	2
Z159-53	1686	1
Z159-53	1691	2
Z159-53	1692.40 	1
Z159-53	1696.76 	1
Z159-53	1699	2
Z159-53	1700.1	1
Z159-53	1703.6	1
Z159-53	1707.20 	2
Z159-53	1708.34 	2
Z159-54	1648	1
Z159-54	1654.8	1
Z159-54	1659.8	2
Z159-54	1660.6	1
Z159-54	1669.20 	2
Z159-54	1669.8	1
Z159-54	1673.1	2
Z159-54	1673.8	1
Z159-54	1677.10 	2
Z159-54	1683.4	1
Z159-54	1687.40 	2
Z159-55	1739.5	1
Z159-55	1744.9	2
Z159-55	1745.7	1
Z159-55	1751.3	2
Z159-55	1751.9	1
Z159-55	1754.9	2
Z159-55	1755.50 	1
Z159-55	1761.66 	1
Z159-55	1765.1	2
Z159-55	1766	1
Z159-55	1769.1	2
Z159-55	1769.9	1
Z159-55	1771.30 	2
Z159-55	1775.748148	2
Z159-55	1778	1
Z159-55	1779.3	1
Z159-55	1781.20 	2
Z159-56	1724	2
Z159-56	1726.9	1
Z159-56	1730.4	1
Z159-56	1734	1
Z159-56	1735.5	2
Z159-56	1736.4	1
Z159-56	1742.60 	1
Z159-56	1745.55 	1
Z159-56	1748.6	2
Z159-56	1749.3	1
Z159-56	1757.90 	2
Z159-56	1757.9	1
Z159-56	1761.6	1
Z159-56	1764.3	1
Z159-56	1765.8	1
Z159-56	1767.80 	2
Z159-57	1731.6	1
Z159-57	1736	2
Z159-57	1736.5	1
Z159-57	1744.9	2
Z159-57	1745.30 	1
Z159-57	1752.93 	1
Z159-57	1757.1	2
Z159-57	1757.9	1
Z159-57	1762	2
Z159-57	1762.6	1
Z159-57	1763.70 	2
Z159-57	1767.73 	2
Z159-58	1810	2
Z159-58	1813	1
Z159-58	1816.4	2
Z159-58	1817	1
Z159-58	1831.5	2
Z159-58	1832.00 	1
Z159-58	1836.66 	1
Z159-58	1842.60 	2
Z159-58	1848	1
Z159-58	1854.3	2
Z159-58	1854.9	1
Z159-58	1855.80 	2
Z159-59	1775.50 	1
Z159-59	1800.38 	1
Z159-59	1802.6	2
Z159-59	1803	1
Z159-59	1809.9	2
Z159-59	1810.40 	1
Z159-59	1813.07 	1
Z159-59	1816.9	2
Z159-59	1817.6	1
Z159-59	1821.20 	2
Z159-60	1785.5	1
Z159-60	1794	1
Z159-60	1797.5	2
Z159-60	1798.6	1
Z159-60	1800.7	2
Z159-60	1801.50 	1
Z159-60	1810.59 	1
Z159-60	1813	2
Z159-60	1818.6	1
Z159-60	1821.50 	2
Z159-60	1822.6	1
Z159-60	1826	1
Z159-60	1828.80 	2
Z159-61	1734.1	1
Z159-61	1745.9	2
Z159-61	1746.4	1
Z159-61	1755.30 	2
Z159-61	1756	1
Z159-61	1757.8	1
Z159-61	1758.7	2
Z159-61	1760.6	1
Z159-61	1762.2	2
Z159-61	1762.8	1
Z159-61	1764.7	1
Z159-61	1767.10 	2
Z159-61	1769.00 	2
Z159-63	1815.7	1
Z159-63	1818.7	2
Z159-63	1819	1
Z159-63	1821.3	2
Z159-63	1821.8	1
Z159-63	1824.8	2
Z159-63	1825.7	1
Z159-63	1832.2	2
Z159-63	1833.4	1
Z159-63	1836.3	2
Z159-63	1837.2	1
Z159-63	1839.50 	2
Z159-63	1840.080687	2
Z159-63	1849	1
Z159-63	1850	1
Z159-63	1851.50 	2
Z159-63	1852.516918	2
Z159-63	1857.7	1
Z159-63	1860	2
Z159-63	1861.3	1
Z159-63	1862.70 	2
Z159-64	1755	1
Z159-64	1759.3	2
Z159-64	1761.1	1
Z159-64	1763.6	2
Z159-64	1764.4	1
Z159-64	1770	2
Z159-64	1770.8	1
Z159-64	1776.3	2
Z159-64	1777.3	1
Z159-64	1779.60 	2
Z159-64	1781	1
Z159-64	1781.9	2
Z159-64	1785.9	1
Z159-64	1788.30 	2
Z159-64	1789.06 	2
Z159-65	1727.3	1
Z159-65	1731.8	2
Z159-65	1732.3	1
Z159-65	1734.7	2
Z159-65	1735.3	1
Z159-65	1738.1	2
Z159-65	1739.4	1
Z159-65	1741	2
Z159-65	1742.8	1
Z159-65	1748.10 	2
Z159-65	1749.6	1
Z159-65	1755	2
Z159-65	1755.9	1
Z159-65	1757	2
Z159-65	1757.6	1
Z159-65	1759.20 	2
Z159-65	1760.81 	2
Z160-37	1750.8	1
Z160-37	1755	1
Z160-37	1759.1	1
Z160-37	1761.9	1
Z160-37	1767.4	1
Z160-37	1773.00 	2
Z160-37	1773.00 	2
Z160-37	1783.83 	2
Z160-38	1716.4	1
Z160-38	1719.4	1
Z160-38	1720.6	1
Z160-38	1723.6	1
Z160-38	1726	1
Z160-38	1728.6	1
Z160-38	1729.6	1
Z160-38	1731.3	1
Z160-38	1732.60 	2
Z160-38	1735.6	1
Z160-38	1737.80 	2
Z160-38	1748.13 	2
Z160-39	1748	2
Z160-39	1752.5	1
Z160-39	1755.1	2
Z160-39	1756.6	1
Z160-39	1762.1	1
Z160-39	1765.40 	2
Z160-39	1769.3	1
Z160-39	1771.10 	2
Z160-39	1781.88 	2
Z160-40	1770	2
Z160-40	1774	1
Z160-40	1779.4	2
Z160-40	1780.6	1
Z160-40	1783.7	2
Z160-40	1784.6	1
Z160-40	1794.20 	2
Z160-40	1795.3	1
Z160-40	1798.9	2
Z160-40	1800.1	1
Z160-40	1802.90 	2
Z160-40	1803.8	1
Z160-40	1810.1	1
Z160-40	1814.00 	2
Z160-41	1734.8	1
Z160-41	1740.6	2
Z160-41	1741.3	1
Z160-41	1744.1	1
Z160-41	1749.6	2
Z160-41	1749.9	1
Z160-41	1755.40 	2
Z160-41	1756	1
Z160-41	1760	2
Z160-41	1760.4	1
Z160-41	1762.9	2
Z160-41	1763.40 	1
Z160-41	1771.09 	1
Z160-41	1774	1
Z160-41	1777.90 	2
Z160-42	1742	2
Z160-42	1744.6	1
Z160-42	1746	2
Z160-42	1747.3	1
Z160-42	1749.4	1
Z160-42	1755.8	2
Z160-42	1756	1
Z160-42	1760	2
Z160-42	1760.5	1
Z160-42	1761.6	2
Z160-42	1764	1
Z160-42	1765.1	2
Z160-42	1765.6	1
Z160-42	1770.1	2
Z160-42	1770.80 	1
Z160-42	1773.00 	1
Z160-42	1780.6	2
Z160-42	1781.5	1
Z160-42	1790.30 	2
Z160-42	1790.3	1
Z160-42	1799.80 	2
Z160-43	1808	2
Z160-43	1811.5	1
Z160-43	1813.3	2
Z160-43	1814.3	1
Z160-43	1819.6	2
Z160-43	1819.9	1
Z160-43	1823.4	2
Z160-43	1826.1	1
Z160-43	1828.7	2
Z160-43	1829.1	1
Z160-43	1835.20 	2
Z160-43	1836	1
Z160-43	1836.9	2
Z160-43	1838.3	1
Z160-43	1841.2	2
Z160-43	1841.9	1
Z160-43	1843.5	2
Z160-43	1843.9	1
Z160-43	1849.70 	2
Z160-43	1850.8	1
Z160-43	1856.1	1
Z160-43	1858.00 	2
Z160-44	1864	2
Z160-44	1866.6	1
Z160-44	1873	2
Z160-44	1873.5	1
Z160-44	1885	2
Z160-44	1887.1	1
Z160-44	1888.40 	2
Z160-44	1890.112923	2
Z160-44	1893.3	1
Z160-44	1896.4	1
Z160-44	1897.5	2
Z160-44	1899.30 	1
Z160-44	1901.88 	1
Z160-44	1904.1	1
Z160-44	1906.70 	2
Z160-45	1825	2
Z160-45	1828.8	1
Z160-45	1834.9	2
Z160-45	1836.1	1
Z160-45	1838.2	1
Z160-45	1847.60 	2
Z160-45	1847.6	1
Z160-45	1850.1	2
Z160-45	1854.00 	1
Z160-45	1858.52 	1
Z160-45	1863.1	2
Z160-45	1863.9	1
Z160-45	1866.8	2
Z160-45	1867.4	1
Z160-45	1868.80 	2
Z160-46	1816	1
Z160-46	1817.6	2
Z160-46	1819	1
Z160-46	1823.4	2
Z160-46	1825.2	1
Z160-46	1826.7	2
Z160-46	1828.2	1
Z160-46	1830.2	2
Z160-46	1831.1	1
Z160-46	1836.00 	2
Z160-46	1836	1
Z160-46	1837.8	2
Z160-46	1844.3	1
Z160-46	1845.70 	2
Z160-46	1846.283019	2
Z160-46	1852.3	1
Z160-46	1853.90 	2
Z160-48	1810	2
Z160-48	1819.9	1
Z160-48	1823.2	2
Z160-48	1823.5	1
Z160-48	1828.4	2
Z160-48	1828.9	1
Z160-48	1830.8	2
Z160-48	1833.50 	1
Z160-48	1840.62 	1
Z160-48	1845.4	2
Z160-48	1846.5	1
Z160-48	1850.4	2
Z160-48	1851.3	1
Z160-48	1853.40 	2
Z160-48	1854.5	1
Z160-48	1858.3	1
Z160-48	1861.30 	2
Z160-49	1777.6	1
Z160-49	1788.3	2
Z160-49	1789.1	1
Z160-49	1792.1	2
Z160-49	1792.70 	1
Z160-49	1801.97 	1
Z160-49	1805	2
Z160-49	1806.30 	1
Z160-49	1815.97 	1
Z160-49	1819.7	2
Z160-49	1820.3	1
Z160-49	1822.00 	2
Z160-52	1644.1	1
Z160-52	1651	2
Z160-52	1651.6	1
Z160-52	1656.6	2
Z160-52	1657.60 	1
Z160-52	1664.37 	1
Z160-52	1670	2
Z160-52	1671.00 	1
Z160-52	1674.98 	1
Z160-52	1679.8	2
Z160-52	1680.6	1
Z160-52	1681.90 	2
Z160-53	1616.5	1
Z160-53	1623.3	2
Z160-53	1624.5	1
Z160-53	1625.6	2
Z160-53	1626.1	1
Z160-53	1629.5	2
Z160-53	1630.1	1
Z160-53	1636.7	2
Z160-53	1637.5	1
Z160-53	1642.00 	2
Z160-53	1642	1
Z160-53	1645.6	2
Z160-53	1646.1	1
Z160-53	1649	1
Z160-53	1651.40 	2
Z160-53	1652.35 	2
Z160-54	1627	2
Z160-54	1629	1
Z160-54	1631.4	2
Z160-54	1632.5	1
Z160-54	1633.6	2
Z160-54	1637.1	1
Z160-54	1639.5	1
Z160-54	1658.00 	2
Z160-54	1658	1
Z160-54	1664	1
Z160-54	1665.80 	2
Z160-54	1669.5	1
Z160-54	1673	1
Z160-54	1674.50 	2
Z160-55	1704	1
Z160-55	1719.6	2
Z160-55	1720.30 	1
Z160-55	1726.25 	1
Z160-55	1730.8	2
Z160-55	1731.4	1
Z160-55	1734.20 	2
Z160-55	1736.68 	2
Z160-56	1690	1
Z160-56	1695	2
Z160-56	1697.6	1
Z160-56	1698.4	2
Z160-56	1699	1
Z160-56	1700.9	2
Z160-56	1702.8	1
Z160-56	1707.2	2
Z160-56	1708.1	1
Z160-56	1714.40 	2
Z160-56	1715.3	1
Z160-56	1723.60 	2
Z160-56	1723.6	1
Z160-56	1725.4	2
Z160-56	1728.6	1
Z160-56	1730.00 	2
Z160-57	1710.1	1
Z160-57	1717.2	1
Z160-57	1732.60 	2
Z160-57	1734.1	1
Z160-57	1741.7	1
Z160-57	1743.50 	2
Z160-57	1744.621053	2
Z160-57	1749	1
Z160-57	1752.00 	2
Z160-58	1795.9	1
Z160-58	1799.2	2
Z160-58	1800	1
Z160-58	1808.1	2
Z160-58	1808.6	1
Z160-58	1812.2	2
Z160-58	1813.00 	1
Z160-58	1824.44 	1
Z160-58	1831.9	2
Z160-58	1832.8	1
Z160-58	1833.80 	2
Z160-58	1841.45 	2
Z160-59	1766	2
Z160-59	1768.5	1
Z160-59	1773.6	2
Z160-59	1776.1	1
Z160-59	1777.7	2
Z160-59	1778.5	1
Z160-59	1782.9	2
Z160-59	1783.6	1
Z160-59	1786.60 	2
Z160-59	1787.5	1
Z160-59	1789.4	2
Z160-59	1791.1	1
Z160-59	1792.2	2
Z160-59	1793.10 	1
Z160-59	1799.70 	1
Z160-59	1803.1	2
Z160-59	1804.6	1
Z160-59	1806.70 	2
Z160-60	1779	2
Z160-60	1783.8	1
Z160-60	1805.90 	2
Z160-60	1806.5	1
Z160-60	1810.3	2
Z160-60	1810.9	1
Z160-60	1812.4	2
Z160-60	1813.3	1
Z160-60	1814.1	2
Z160-60	1814.5	1
Z160-60	1817.60 	2
Z160-60	1817.60 	2
Z160-61	1828.5	1
Z160-61	1834.5	2
Z160-61	1835.4	1
Z160-61	1837	2
Z160-61	1838.1	1
Z160-61	1839.1	2
Z160-61	1840	1
Z160-61	1842.9	2
Z160-61	1843.9	1
Z160-61	1850.20 	2
Z160-61	1850.5	1
Z160-61	1858.30 	2
Z160-61	1861.74 	2
Z161-38	1726.6	1
Z161-38	1730.1	2
Z161-38	1734	1
Z161-38	1736.9	2
Z161-38	1737.60 	1
Z161-38	1741.44 	1
Z161-38	1753.9	2
Z161-38	1755	1
Z161-38	1759.00 	2
Z161-38	1760.5	1
Z161-38	1764.90 	2
Z161-39	1769	2
Z161-39	1772.6	1
Z161-39	1773.6	2
Z161-39	1775	1
Z161-39	1780.8	2
Z161-39	1781.3	1
Z161-39	1785.9	2
Z161-39	1786.30 	1
Z161-39	1790.41 	1
Z161-39	1795.2	2
Z161-39	1795.8	1
Z161-39	1806.60 	2
Z161-39	1806.6	1
Z161-39	1811.1	2
Z161-39	1812.4	1
